epoch,time,train/loss,validated,is_best,current_metric,current_metric_name,best_metric,best_metric_name,best_epoch,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision,metrics/recall,metrics/mAP50-95,metrics/mAP50,metrics/mAP75,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/mAP_small,metrics/mAP_medium,metrics/mAP_large,metrics/AR1,metrics/AR10,metrics/AR100,metrics/AR_max_det,metrics/max_det,metrics/AR_small,metrics/AR_medium,metrics/AR_large,speed/preprocess_ms,speed/inference_ms,speed/postprocess_ms,speed/total_ms,speed/total_s,speed/images_seen,lr/group0,lr/group1,lr/group2
41,53.30827069282532,6.222397311874058,1,0,0.09552209488726104,metrics/mAP50-95,0.09839352534574332,metrics/mAP50-95,39,2.0983397740384806,2.2291147384954537,1.8949427591717762,0.09552209488726104,0.4147302904564315,0.09552209488726104,0.29199954082466295,0.031663221185746465,0.09552209488726104,0.4147302904564315,0.29199954082466295,0.09552209488726104,0.028124894036091426,0.09552108642616043,0.10904224768729534,0.06410788381742738,0.23195020746887965,0.4147302904564315,0.4147302904564315,100.0,0.25,0.40307017543859647,0.4486607142857143,0.33856645415100867,6.073968319953242,10.44238368167153,21.380329433875747,3.378092050552368,158.0,0.0051142857142857144,0.0051142857142857144,0.0051142857142857144
42,49.92867946624756,6.275594301845716,1,1,0.10247629599982243,metrics/mAP50-95,0.10247629599982243,metrics/mAP50-95,42,2.1122253576050634,2.2509636645731717,1.9124052459778993,0.10247629599982243,0.42033195020746883,0.10247629599982243,0.28040189243972913,0.05447769859933854,0.10247629599982243,0.42033195020746883,0.28040189243972913,0.10247629599982243,0.035829260444387466,0.10175949958558027,0.12160670347663918,0.07634854771784233,0.23692946058091285,0.42033195020746883,0.42033195020746883,100.0,0.16333333333333333,0.39561403508771936,0.4799107142857143,0.20430661454985413,5.580840231497077,10.703732695760605,21.61399171322207,3.415010690689087,158.0,0.004985714285714286,0.004985714285714286,0.004985714285714286
43,55.07503533363342,6.264898870302283,1,0,0.06872961038322706,metrics/mAP50-95,0.10247629599982243,metrics/mAP50-95,42,2.11118873435518,2.2526545407979386,1.9010556106982024,0.06872961038322706,0.3848547717842324,0.06872961038322706,0.21953086907565994,0.027954208500608865,0.06872961038322706,0.3848547717842324,0.21953086907565994,0.06872961038322706,0.05041293782603651,0.07383590278562013,0.0843126153290571,0.05269709543568464,0.2112033195020747,0.3848547717842324,0.3848547717842324,100.0,0.22666666666666666,0.3929824561403509,0.3977678571428572,0.27683716786058643,5.624528172649915,22.25309836713574,34.078623675092864,5.384422540664673,158.0,0.004857142857142858,0.004857142857142858,0.004857142857142858
44,50.261642932891846,6.211177660071331,1,0,0.08459391523565359,metrics/mAP50-95,0.10247629599982243,metrics/mAP50-95,42,2.0861807737661446,2.233646405779797,1.8913504934829215,0.08459391523565359,0.3960580912863071,0.08459391523565359,0.2512815499269712,0.038736418256433945,0.08459391523565359,0.3960580912863071,0.2512815499269712,0.08459391523565359,0.030638965102295447,0.0707759157972725,0.11584657169354291,0.06639004149377593,0.22136929460580915,0.3960580912863071,0.3960580912863071,100.0,0.18333333333333335,0.3714912280701754,0.44955357142857144,0.2738659894919093,6.335456160050404,11.293020429490488,22.75057684017133,3.5945911407470703,158.0,0.004728571428571429,0.004728571428571429,0.004728571428571429
45,49.7383234500885,6.097382970478224,1,0,0.09853397091406885,metrics/mAP50-95,0.10247629599982243,metrics/mAP50-95,42,2.064212748537893,2.163525379222372,1.8696448245774144,0.09853397091406885,0.41120331950207467,0.09853397091406885,0.2863109929566036,0.035259080883027656,0.09853397091406885,0.41120331950207467,0.2863109929566036,0.09853397091406885,0.0284955851948768,0.08874830542409452,0.12367665201749799,0.06825726141078838,0.254149377593361,0.41120331950207467,0.41120331950207467,100.0,0.22000000000000003,0.3916666666666667,0.45669642857142856,0.20863587343240086,4.85736508912678,10.45018057279949,20.61669132377528,3.257437229156494,158.0,0.0046,0.0046,0.0046
46,52.93196702003479,6.093317586442699,1,0,0.08896710545875487,metrics/mAP50-95,0.10247629599982243,metrics/mAP50-95,42,2.049188687749531,2.1826651109301527,1.8614638007205466,0.08896710545875487,0.42800829875518664,0.08896710545875487,0.26710663491581743,0.03366345269341824,0.08896710545875487,0.42800829875518664,0.26710663491581743,0.08896710545875487,0.028182415946246223,0.08394909082610154,0.10582746665372694,0.06348547717842323,0.24170124481327798,0.42800829875518664,0.42800829875518664,100.0,0.2033333333333333,0.4100877192982456,0.47633928571428574,0.27980683725091476,5.507609512232527,11.094776889945887,21.705514268030093,3.429471254348755,158.0,0.0044714285714285715,0.0044714285714285715,0.0044714285714285715
47,96.4082465171814,6.135000280711962,1,0,0.09030989083684002,metrics/mAP50-95,0.10247629599982243,metrics/mAP50-95,42,2.0579779057399086,2.2033630130083663,1.8736593606679335,0.09030989083684002,0.4139004149377593,0.09030989083684002,0.2645664128578953,0.04233325518218434,0.09030989083684002,0.4139004149377593,0.2645664128578953,0.09030989083684002,0.027060051067672057,0.09407940197994395,0.10193664509134831,0.06327800829875518,0.24211618257261414,0.4139004149377593,0.4139004149377593,100.0,0.18666666666666668,0.3960526315789473,0.4624999999999999,0.2969277055957649,5.088533027262627,59.67813503893116,71.10653949689262,11.234833240509033,158.0,0.004342857142857143,0.004342857142857143,0.004342857142857143
48,117.97023963928223,6.187538644541865,1,0,0.07634552449497782,metrics/mAP50-95,0.10247629599982243,metrics/mAP50-95,42,2.0985866720261783,2.1836512011030447,1.905300806397977,0.07634552449497782,0.41286307053941906,0.07634552449497782,0.2276398651030608,0.028197018839498846,0.07634552449497782,0.41286307053941906,0.2276398651030608,0.07634552449497782,0.024652838599921775,0.08191275206832295,0.08735364406731219,0.05228215767634855,0.2176348547717842,0.41286307053941906,0.41286307053941906,100.0,0.25,0.39342105263157895,0.45446428571428565,0.2989482276047332,6.056391740147071,27.58037138588821,38.06855708737917,6.014832019805908,158.0,0.004214285714285715,0.004214285714285715,0.004214285714285715
49,113.36292004585266,6.1127465911533525,1,0,0.10177344167918738,metrics/mAP50-95,0.10247629599982243,metrics/mAP50-95,42,2.0544763971929965,2.1854420420916183,1.8728281635305155,0.10177344167918738,0.429253112033195,0.10177344167918738,0.2995297717859541,0.035544188522533084,0.10177344167918738,0.429253112033195,0.2995297717859541,0.10177344167918738,0.03710544386120875,0.09780558457727463,0.12063539433894012,0.07365145228215768,0.24336099585062243,0.429253112033195,0.429253112033195,100.0,0.24333333333333335,0.40745614035087724,0.4763392857142857,0.2478285680843305,6.143016151235074,25.637741330303722,36.78470170950588,5.811982870101929,158.0,0.004085714285714285,0.004085714285714285,0.004085714285714285
50,149.65148854255676,6.080167360927748,1,0,0.08973286597961931,metrics/mAP50-95,0.10247629599982243,metrics/mAP50-95,42,2.049247275228086,2.169352642867876,1.8615674506063047,0.08973286597961931,0.416804979253112,0.08973286597961931,0.27577836400546857,0.03262871928862825,0.08973286597961931,0.416804979253112,0.27577836400546857,0.08973286597961931,0.04105159612338133,0.08380494140422626,0.10901084268845937,0.05933609958506224,0.23775933609958505,0.416804979253112,0.416804979253112,100.0,0.24666666666666667,0.41228070175438597,0.44419642857142855,0.24127507511573504,6.217282029646862,39.1681631909141,51.55440070961095,8.14559531211853,158.0,0.003957142857142857,0.003957142857142857,0.003957142857142857
51,117.74766397476196,6.067665571751802,1,0,0.10123384297314653,metrics/mAP50-95,0.10247629599982243,metrics/mAP50-95,42,2.0457698871260104,2.165975509778313,1.85592018780501,0.10123384297314653,0.4304979253112033,0.10123384297314653,0.29143438816588835,0.04393159096093242,0.10123384297314653,0.4304979253112033,0.29143438816588835,0.10123384297314653,0.02627856234929156,0.09763302327633805,0.12492997362107895,0.06784232365145229,0.24087136929460584,0.4304979253112033,0.4304979253112033,100.0,0.26999999999999996,0.4026315789473684,0.48035714285714287,0.25090084800237344,6.891864764539501,41.92134700243986,53.63939532750769,8.475024461746216,158.0,0.0038285714285714286,0.0038285714285714286,0.0038285714285714286
52,135.40815711021423,6.061505214027736,1,0,0.09932519685308165,metrics/mAP50-95,0.10247629599982243,metrics/mAP50-95,42,2.022088488806849,2.166394820679789,1.873021916202877,0.09932519685308165,0.42406639004149377,0.09932519685308165,0.2898569467488223,0.039467047814242186,0.09932519685308165,0.42406639004149377,0.2898569467488223,0.09932519685308165,0.03899879502009864,0.09425209302987995,0.11768489971731613,0.06742738589211619,0.24481327800829872,0.42406639004149377,0.42406639004149377,100.0,0.19666666666666668,0.405701754385965,0.4732142857142857,0.21023388150372083,5.606870108012912,42.003931878488274,53.75667916068548,8.493555307388306,158.0,0.0037,0.0037,0.0037
53,147.23596143722534,6.076465922853221,1,0,0.09501961246135036,metrics/mAP50-95,0.10247629599982243,metrics/mAP50-95,42,2.03650280703669,2.173652744811514,1.8663103476814602,0.09501961246135036,0.4176348547717842,0.09501961246135036,0.2877631571795178,0.030286345620089427,0.09501961246135036,0.4176348547717842,0.2877631571795178,0.09501961246135036,0.03892781115752994,0.09822791098003222,0.11048455563683286,0.06763485477178424,0.24564315352697091,0.4176348547717842,0.4176348547717842,100.0,0.22333333333333333,0.4144736842105264,0.446875,0.2114244654208799,5.174581008621409,38.11659390413308,50.13992363893533,7.922107934951782,158.0,0.003571428571428571,0.003571428571428571,0.003571428571428571
54,110.84202146530151,6.02073421685592,1,0,0.08487086582746725,metrics/mAP50-95,0.10247629599982243,metrics/mAP50-95,42,2.021212240924006,2.147430357725724,1.8520915974741397,0.08487086582746725,0.41493775933609955,0.08487086582746725,0.25954547094535835,0.03172962759889897,0.08487086582746725,0.41493775933609955,0.25954547094535835,0.08487086582746725,0.023126002329229307,0.07780765956299547,0.10855329240221256,0.06576763485477179,0.22738589211618257,0.41493775933609955,0.41493775933609955,100.0,0.2033333333333333,0.40657894736842104,0.45178571428571435,0.2060449576076073,5.2605565590194505,25.85405790353123,36.52326215671588,5.770675420761108,158.0,0.0034428571428571425,0.0034428571428571425,0.0034428571428571425
55,123.06097269058228,6.114392446435017,1,0,0.09367127168214337,metrics/mAP50-95,0.10247629599982243,metrics/mAP50-95,42,2.0425334611664647,2.191757725632709,1.8801012674103612,0.09367127168214337,0.43921161825726146,0.09367127168214337,0.2771730094476775,0.034302906554518835,0.09367127168214337,0.43921161825726146,0.2771730094476775,0.09367127168214337,0.026511406329720242,0.08064897762021575,0.12305666840565209,0.06473029045643153,0.2367219917012448,0.43921161825726146,0.43921161825726146,100.0,0.23333333333333334,0.4083333333333333,0.4982142857142858,0.21148784251152716,5.094052870062333,54.73571487619907,64.96213961251173,10.264018058776855,158.0,0.003314285714285714,0.003314285714285714,0.003314285714285714
56,152.63101482391357,6.0189429158749785,1,0,0.09353545248593234,metrics/mAP50-95,0.10247629599982243,metrics/mAP50-95,42,2.0131519968095035,2.15849878217863,1.8472921135632887,0.09353545248593234,0.43070539419087145,0.09353545248593234,0.2702844867042313,0.03757546213723283,0.09353545248593234,0.43070539419087145,0.2702844867042313,0.09353545248593234,0.03495960617364411,0.08803604936517402,0.11334969649992144,0.059751037344398336,0.2383817427385892,0.43070539419087145,0.43070539419087145,100.0,0.22999999999999998,0.42105263157894746,0.46741071428571423,0.1978300794770446,4.816169980206067,37.71460961691941,48.35856413539452,7.640653133392334,158.0,0.0031857142857142856,0.0031857142857142856,0.0031857142857142856
57,152.49611282348633,6.0172627697820245,1,1,0.10302326234525341,metrics/mAP50-95,0.10302326234525341,metrics/mAP50-95,57,2.0022978743781215,2.160141675368599,1.8548232213310574,0.10302326234525341,0.4338174273858922,0.10302326234525341,0.29622654962059547,0.04392177778692145,0.10302326234525341,0.4338174273858922,0.29622654962059547,0.10302326234525341,0.032582740694442884,0.1037444936115496,0.11768521813070205,0.06639004149377593,0.2483402489626556,0.4338174273858922,0.4338174273858922,100.0,0.24333333333333335,0.41228070175438597,0.48125,0.20641918423809583,5.880438828770118,46.04858084570004,58.53328523756583,9.2482590675354,158.0,0.0030571428571428564,0.0030571428571428564,0.0030571428571428564
58,149.23275470733643,6.078664779663086,1,1,0.10372155779077291,metrics/mAP50-95,0.10372155779077291,metrics/mAP50-95,58,2.013235987528511,2.1792767099712207,1.8861521041911582,0.10372155779077291,0.43153526970954353,0.10372155779077291,0.30943923981442634,0.04043612906743901,0.10372155779077291,0.43153526970954353,0.30943923981442634,0.10372155779077291,0.04430767784755669,0.09859980724036896,0.12474443086424172,0.07033195020746888,0.24626556016597506,0.43153526970954353,0.43153526970954353,100.0,0.24333333333333332,0.41140350877192977,0.4772321428571429,0.24235399463508703,5.822987496098386,26.409425312959698,37.535904329034345,5.930672883987427,158.0,0.002928571428571428,0.002928571428571428,0.002928571428571428
59,48.91561770439148,5.9733483169389805,1,1,0.10781194850743928,metrics/mAP50-95,0.10781194850743928,metrics/mAP50-95,59,2.006437148736871,2.1222793304401897,1.844631842944933,0.10781194850743928,0.4304979253112033,0.10781194850743928,0.31394322071379366,0.04459628445107593,0.10781194850743928,0.4304979253112033,0.31394322071379366,0.10781194850743928,0.025248776747958158,0.10112985839599888,0.13169465305303996,0.07033195020746888,0.24605809128630707,0.4304979253112033,0.4304979253112033,100.0,0.25666666666666665,0.4140350877192982,0.4705357142857142,0.20950202700457995,7.069880449319188,9.538573554799527,21.549448182311238,3.404812812805176,158.0,0.0027999999999999995,0.0027999999999999995,0.0027999999999999995
60,51.73081040382385,5.984917226045028,1,0,0.10635947072264362,metrics/mAP50-95,0.10781194850743928,metrics/mAP50-95,59,1.9800127861292467,2.1447761952877045,1.8601282679516336,0.10635947072264362,0.42572614107883816,0.10635947072264362,0.30070638527281773,0.05316494775242926,0.10635947072264362,0.42572614107883816,0.30070638527281773,0.10635947072264362,0.02132994012701462,0.11033350183893681,0.12124813554367544,0.07323651452282157,0.24502074688796677,0.42572614107883816,0.42572614107883816,100.0,0.18666666666666668,0.4035087719298246,0.48035714285714287,0.24845026716401308,5.902583086037938,10.01947288271747,21.375635002232805,3.377350330352783,158.0,0.002671428571428571,0.002671428571428571,0.002671428571428571
61,48.99631667137146,5.892915590949681,1,1,0.10952841326620916,metrics/mAP50-95,0.10952841326620916,metrics/mAP50-95,61,2.00476067221683,2.0765982555306475,1.8115566606106965,0.10952841326620916,0.4325726141078839,0.10952841326620916,0.2998576627955281,0.045127134042415834,0.10952841326620916,0.4325726141078839,0.2998576627955281,0.10952841326620916,0.04251854948008607,0.11041020497050087,0.125330715448077,0.06887966804979254,0.25622406639004147,0.4325726141078839,0.4325726141078839,100.0,0.23666666666666666,0.40438596491228074,0.4875,0.21044664745089375,5.67761553993708,9.244677386706389,20.319594612604458,3.210495948791504,158.0,0.002542857142857142,0.002542857142857142,0.002542857142857142
62,51.8099570274353,5.883322415144547,1,0,0.10632319938725007,metrics/mAP50-95,0.10952841326620916,metrics/mAP50-95,61,1.9746347043825232,2.0934346603310625,1.815253067275752,0.10632319938725007,0.43319502074688804,0.10632319938725007,0.2981763435341091,0.05044933498663041,0.10632319938725007,0.43319502074688804,0.2981763435341091,0.10632319938725007,0.024957477090170887,0.10399656858898235,0.12878731417226583,0.06410788381742738,0.24232365145228213,0.43319502074688804,0.43319502074688804,100.0,0.21333333333333332,0.41535087719298247,0.48080357142857144,0.2520778511143938,5.235899852800973,10.857725445228287,22.493406187129928,3.5539581775665283,158.0,0.0024142857142857134,0.0024142857142857134,0.0024142857142857134
63,48.94989228248596,5.843410294988881,1,0,0.10851802944883536,metrics/mAP50-95,0.10952841326620916,metrics/mAP50-95,61,1.9912861002528148,2.0467455957246865,1.805378591236861,0.10851802944883536,0.41825726141078834,0.10851802944883536,0.3202714554976482,0.04680441991725432,0.10851802944883536,0.41825726141078834,0.3202714554976482,0.10851802944883536,0.03081717723496637,0.09759476790226733,0.1381114211769269,0.07074688796680498,0.2512448132780083,0.41825726141078834,0.41825726141078834,100.0,0.24666666666666667,0.40745614035087724,0.4522321428571428,0.20398822011826911,5.343631853031207,10.766100279892548,21.440539178968983,3.3876051902770996,158.0,0.002285714285714285,0.002285714285714285,0.002285714285714285
64,51.97489023208618,5.869832842246346,1,1,0.11068766760788734,metrics/mAP50-95,0.11068766760788734,metrics/mAP50-95,64,2.0022165010804716,2.054883745701417,1.8127326045347296,0.11068766760788734,0.4236514522821576,0.11068766760788734,0.3205648881016206,0.04456419941298513,0.11068766760788734,0.4236514522821576,0.3205648881016206,0.11068766760788734,0.03844287824128118,0.11227662726940477,0.1271060852002591,0.06991701244813278,0.2553941908713693,0.4236514522821576,0.4236514522821576,100.0,0.22666666666666666,0.41052631578947363,0.4633928571428571,0.2844831611536726,6.296649763855753,27.408927301817304,38.080254687538634,6.0166802406311035,158.0,0.0021571428571428557,0.0021571428571428557,0.0021571428571428557
65,49.03763675689697,5.8587483945100205,1,0,0.10652399450598524,metrics/mAP50-95,0.11068766760788734,metrics/mAP50-95,64,1.984412723261377,2.0754041736540585,1.7989315286926602,0.10652399450598524,0.4271784232365145,0.10652399450598524,0.3011065960163468,0.043731148445252416,0.10652399450598524,0.4271784232365145,0.3011065960163468,0.10652399450598524,0.025543572036921196,0.10731859742772891,0.12135909105349453,0.07012448132780083,0.2483402489626556,0.4271784232365145,0.4271784232365145,100.0,0.2633333333333333,0.4030701754385966,0.4736607142857143,0.24035912525804737,5.842086635058439,14.181868939460077,24.768308748172807,3.9133927822113037,158.0,0.002028571428571428,0.002028571428571428,0.002028571428571428
66,48.05266523361206,5.8921545329301255,1,1,0.11711961817909945,metrics/mAP50-95,0.11711961817909945,metrics/mAP50-95,66,1.9481256124765978,2.0803989120151685,1.8636300265789032,0.11711961817909945,0.4296680497925311,0.11711961817909945,0.3239876240491936,0.047327725276327816,0.11711961817909945,0.4296680497925311,0.3239876240491936,0.11711961817909945,0.036511830263463795,0.11216813256745577,0.14142700737021086,0.07531120331950207,0.2639004149377594,0.4296680497925311,0.4296680497925311,100.0,0.2066666666666667,0.40745614035087724,0.4821428571428572,0.28364416919177093,5.535928508903407,9.605845318564887,20.967664597909664,3.3128910064697266,158.0,0.001899999999999999,0.001899999999999999,0.001899999999999999
67,49.370001792907715,5.790784027265466,1,1,0.12961475749992826,metrics/mAP50-95,0.12961475749992826,metrics/mAP50-95,67,1.9273703538853189,2.0305281631324603,1.8328854908113894,0.12961475749992826,0.44253112033195025,0.12961475749992826,0.34613074779974023,0.06552821857006669,0.12961475749992826,0.44253112033195025,0.34613074779974023,0.12961475749992826,0.04501197599519623,0.11423277297352188,0.16517550412379642,0.07676348547717841,0.2744813278008299,0.44253112033195025,0.44253112033195025,100.0,0.21000000000000002,0.418421052631579,0.49821428571428567,0.20094461078885234,5.277170410639123,10.150935076460053,20.41327953338623,3.2252981662750244,158.0,0.0017714285714285696,0.0017714285714285696,0.0017714285714285696
68,48.233272075653076,5.742153172907622,1,0,0.12726339232720985,metrics/mAP50-95,0.12961475749992826,metrics/mAP50-95,67,1.8875986726387688,2.0394591365171517,1.8150953805964927,0.12726339232720985,0.4394190871369295,0.12726339232720985,0.3351671529245902,0.06424770843919529,0.12726339232720985,0.4394190871369295,0.3351671529245902,0.12726339232720985,0.045792207570031225,0.11310476574411811,0.16008779556511757,0.07593360995850622,0.27676348547717844,0.4394190871369295,0.4394190871369295,100.0,0.20666666666666664,0.41710526315789476,0.49330357142857134,0.2842356887044786,6.216053721270984,10.302376143540009,20.470317405990407,3.2343101501464844,158.0,0.001642857142857142,0.001642857142857142,0.001642857142857142
69,53.00622510910034,5.66222752177197,1,0,0.1215686486660203,metrics/mAP50-95,0.12961475749992826,metrics/mAP50-95,67,1.8763654283855273,1.9848935150581857,1.8009685835112696,0.1215686486660203,0.43713692946058097,0.1215686486660203,0.34243585252960096,0.059759247485655635,0.1215686486660203,0.43713692946058097,0.34243585252960096,0.1215686486660203,0.05287050507998646,0.10406106520388983,0.15589430476184143,0.07095435684647303,0.26659751037344404,0.43713692946058097,0.43713692946058097,100.0,0.2033333333333333,0.4214912280701754,0.484375,0.3079492834549916,6.058975111080121,17.555411857894704,27.333028708832174,4.318618535995483,158.0,0.0015142857142857145,0.0015142857142857145,0.0015142857142857145
70,48.81495118141174,5.598481349323107,1,1,0.13094649905480377,metrics/mAP50-95,0.13094649905480377,metrics/mAP50-95,70,1.8563998082409734,1.952453982570897,1.7896275494409644,0.13094649905480377,0.44170124481327805,0.13094649905480377,0.3584681654522708,0.065380839258981,0.13094649905480377,0.44170124481327805,0.3584681654522708,0.13094649905480377,0.05272368859137817,0.12483235749684958,0.16240289323039422,0.07946058091286307,0.2821576763485477,0.44170124481327805,0.44170124481327805,100.0,0.22000000000000003,0.41798245614035096,0.4955357142857144,0.3850867476644395,5.915349042868312,11.686738533309743,20.923638645606705,3.3059349060058594,158.0,0.0013857142857142853,0.0013857142857142853,0.0013857142857142853
71,50.64857244491577,5.604393166044484,1,0,0.11719112786994294,metrics/mAP50-95,0.13094649905480377,metrics/mAP50-95,70,1.845076602438222,1.9587095561234846,1.8006070450596188,0.11719112786994294,0.4338174273858921,0.11719112786994294,0.32128154123296404,0.055031076944865136,0.11719112786994294,0.4338174273858921,0.32128154123296404,0.11719112786994294,0.04617008823432348,0.10465119680297458,0.1485539073470055,0.07406639004149378,0.2724066390041494,0.4338174273858921,0.4338174273858921,100.0,0.18,0.42938596491228065,0.47232142857142856,0.22484230089791213,6.139335753042487,9.25610186178473,21.399303327632857,3.381089925765991,158.0,0.0012571428571428577,0.0012571428571428577,0.0012571428571428577
72,48.583462715148926,5.522627887518509,1,0,0.12792304370695945,metrics/mAP50-95,0.13094649905480377,metrics/mAP50-95,70,1.8191396840240643,1.926847130060196,1.776641107123831,0.12792304370695945,0.4435684647302905,0.12792304370695945,0.36229053707171643,0.06847858752596937,0.12792304370695945,0.4435684647302905,0.36229053707171643,0.12792304370695945,0.051062503074214734,0.1159656011287774,0.15783997031228145,0.07323651452282158,0.27717842323651454,0.4435684647302905,0.4435684647302905,100.0,0.18,0.4280701754385965,0.4946428571428571,0.2539550201802314,4.9909187268607225,10.763144191307358,21.523688412919828,3.400742769241333,158.0,0.0011285714285714284,0.0011285714285714284,0.0011285714285714284
73,51.46195983886719,5.484453227209008,1,0,0.12446411057754163,metrics/mAP50-95,0.13094649905480377,metrics/mAP50-95,70,1.8149891094021176,1.8959114590416783,1.773552671722744,0.12446411057754163,0.43921161825726146,0.12446411057754163,0.35187266434915715,0.05858033526542308,0.12446411057754163,0.43921161825726146,0.35187266434915715,0.12446411057754163,0.05398744309642659,0.10892769607104551,0.15497277592334827,0.07406639004149378,0.27178423236514526,0.43921161825726146,0.43921161825726146,100.0,0.2033333333333333,0.4171052631578947,0.49330357142857134,0.3125818469856359,5.357022526897961,11.832907230039186,21.221821821188627,3.3530478477478027,158.0,0.0009999999999999992,0.0009999999999999992,0.0009999999999999992
74,49.9206018447876,5.470336872598399,1,0,0.12166255798755074,metrics/mAP50-95,0.13094649905480377,metrics/mAP50-95,70,1.7983908005382703,1.9096287709215414,1.762317295955575,0.12166255798755074,0.43879668049792536,0.12166255798755074,0.3396425304258394,0.058753280391694515,0.12166255798755074,0.43879668049792536,0.3396425304258394,0.12166255798755074,0.06357040650511432,0.10150332776711535,0.15720251599700374,0.07697095435684648,0.27634854771784234,0.43879668049792536,0.43879668049792536,100.0,0.19,0.41052631578947374,0.5008928571428573,0.2406760107112836,5.645819857150693,15.917468674575225,26.146110100082204,4.131085395812988,158.0,0.0008714285714285716,0.0008714285714285716,0.0008714285714285716
75,51.59736680984497,5.388950721077297,1,0,0.1251202270463686,metrics/mAP50-95,0.13094649905480377,metrics/mAP50-95,70,1.779671223267265,1.870632969814798,1.738646518924962,0.1251202270463686,0.4346473029045644,0.1251202270463686,0.3377596931964975,0.0632778709550277,0.1251202270463686,0.4346473029045644,0.3377596931964975,0.1251202270463686,0.04148931006519462,0.11061093625798728,0.15731918615487298,0.08008298755186723,0.2796680497925311,0.4346473029045644,0.4346473029045644,100.0,0.16999999999999998,0.41271929824561404,0.4924107142857143,0.2183310593230815,6.262590613546251,10.157654557047012,21.59127253520338,3.411421060562134,158.0,0.0007428571428571423,0.0007428571428571423,0.0007428571428571423
76,115.22380328178406,5.390197302984155,1,0,0.12688289434073638,metrics/mAP50-95,0.13094649905480377,metrics/mAP50-95,70,1.7761693843033002,1.878437234007794,1.7355907015178516,0.12688289434073638,0.43485477178423243,0.12688289434073638,0.35555493489897616,0.0684937676102292,0.12688289434073638,0.43485477178423243,0.35555493489897616,0.12688289434073638,0.055604986502077174,0.11359195919447143,0.1591891300511938,0.07821576763485477,0.28526970954356845,0.43485477178423243,0.43485477178423243,100.0,0.18,0.41008771929824556,0.49419642857142854,0.23070619076113155,5.952208856993083,51.90892310082158,64.07731545122364,10.124215841293335,158.0,0.000614285714285713,0.000614285714285713,0.000614285714285713
77,99.18002390861511,5.375492567601412,1,0,0.11951996549495203,metrics/mAP50-95,0.13094649905480377,metrics/mAP50-95,70,1.7593607397183129,1.8818727433681488,1.7342591195002846,0.11951996549495203,0.43672199170124476,0.11951996549495203,0.3309334454614194,0.05343667418251858,0.11951996549495203,0.43672199170124476,0.3309334454614194,0.11951996549495203,0.048121726745643356,0.10318725714540551,0.15333057355858287,0.07489626556016597,0.27178423236514526,0.43672199170124476,0.43672199170124476,100.0,0.19333333333333333,0.40701754385964917,0.4995535714285714,0.19067450414730025,5.261092246333255,32.005439830731746,42.849622195280055,6.770240306854248,158.0,0.0004857142857142855,0.0004857142857142855,0.0004857142857142855
78,312.8467826843262,5.293721624042677,1,0,0.1268452974850641,metrics/mAP50-95,0.13094649905480377,metrics/mAP50-95,70,1.7438212736793186,1.83176361348318,1.7181367511334626,0.1268452974850641,0.429253112033195,0.1268452974850641,0.3531678586397955,0.0656770154333039,0.1268452974850641,0.429253112033195,0.3531678586397955,0.1268452974850641,0.049215405871734626,0.10789441020662052,0.16066173598723973,0.07531120331950207,0.2794605809128631,0.429253112033195,0.429253112033195,100.0,0.18333333333333332,0.3960526315789474,0.49598214285714287,0.3742507741421084,6.799331194237817,57.98372135886663,70.44121585314787,11.129712104797363,158.0,0.0003571428571428562,0.0003571428571428562,0.0003571428571428562
79,197.8303668498993,5.266545617062112,1,0,0.12622839785954312,metrics/mAP50-95,0.13094649905480377,metrics/mAP50-95,70,1.7268422388512155,1.8348827232485232,1.7048206588496333,0.12622839785954312,0.42966804979253104,0.12622839785954312,0.34318932745714026,0.06831507206399892,0.12622839785954312,0.42966804979253104,0.34318932745714026,0.12622839785954312,0.046650120579059616,0.1112345961184768,0.15816755867002244,0.07489626556016597,0.2740663900414938,0.42966804979253104,0.42966804979253104,100.0,0.1766666666666667,0.4052631578947368,0.48839285714285713,0.24559678910653804,6.626732741730122,34.59992740727679,45.44311686407162,7.180012464523315,158.0,0.00022857142857142868,0.00022857142857142868,0.00022857142857142868
80,111.1907126903534,5.226142525672913,1,0,0.12622261058530584,metrics/mAP50-95,0.13094649905480377,metrics/mAP50-95,70,1.7149985056856405,1.8115568199883336,1.6995872362800266,0.12622261058530584,0.429253112033195,0.12622261058530584,0.35373274200485316,0.065121157507421,0.12622261058530584,0.429253112033195,0.35373274200485316,0.12622261058530584,0.04727590158901785,0.11424174846145135,0.15597198072151627,0.07717842323651451,0.2778008298755187,0.429253112033195,0.429253112033195,100.0,0.16999999999999998,0.4109649122807017,0.4825892857142858,0.2107197725320164,5.483610720574101,14.986702158481261,26.094003568721725,4.122852563858032,158.0,9.99999999999994e-05,9.99999999999994e-05,9.99999999999994e-05
